;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tremenda Graça;;Grande é o Senhor;;Indesculpável;;Ele é Exaltado;;Meu Prazer;;Vitorioso És;;Me Atraiu;;Gratidão - FHOP;;Digno é o Senhor - Gabi Sampaio / Carol Braga;;Me ama;;Não Há Amor Igual;;Oh quão lindo esse nome é;;Emaús;;A Ele a glória;;Perdoados;;Graça;;Rei da Glória;;Santo de Israel;;Que Ruja o Leão;;Meia Noite;;Exaltamos Yahweh;;Somente Cristo;;Há Poder;;Canção do Apocalipse;;Bondade de Deus - Isaias Saad;;Bondade de Deus - FHOP;;Digno é o Senhor - Felipe Rodrigues;;Jesus em Tua presença - Morada;;Gratidão - Brandon Lake;;Gratidão - Brandon Lake (Live);;Pra Sempre - Fernandinho;;Pra Sempre - Nivea Soares;;Da Vida, O Melhor - Projeto Sola;;Teu Povo - IPALPHA;;Louve - Lukas Agustinho;;Pai Nosso - Pedras Vivas;;Isaias 6 - Morada;;Filho do Deus Vivo - Nivea Soares;;Unico - FHOP;;É Tudo Sobre Voce - Morada;;Alegria/Sou feliz;;Canção ao Cordeiro;;No Meio dos Louvores - Israel Salazar;;Sublime - FHOP;;;;Glorioso Dia;;Eu Sou Teu;;Atos 2;;Eu Vou Construir
;;;;;;;;;;;;É que a sarça pegou fogo e não se consumiu;;;;;;;;Tudo que sou, Tu terás;;Poderoso esse nome é;;Ao som da Tua voz, os nossos corações;;A Ele a glória;;Onde está ó morte;;;;;;;;Diante da majestade de Jesus;;;;;;;;Jesus, Rei sobre o trono;;Deus Todo-Poderoso;;;;Eu me rendo a Ti, te dou meu ser;;[Pausa];;;;[Pausa];;[Ride] (Tu... Ta... .Tu.. .Tu.. Ta...);;[Crescente];;;;;;Tu és a paz que acalma todo coração;;[Surdo + Ride] Refrão +;;[Pausa];;;;[Ride] (Ta Tu Tu Ta Tu Tu Ta Tu);;[Surdo] (Tu.. .Tu..);;;;;;[Pausa];;No meio dos louvores do Seu povo (Viradinha);;É mais desejável;;;;;;[Ride] (Tu... Ta... TuTu.. Ta...);;;;Não vou ser abalado
;;;;;;;;;;;;E a voz que saiu dela um dia me atraiu;;;;;;;;A recompensa do Teu sacrifício;;Maior que tudo Ele é;;Queimam de amor;;Pra sempre, amém;;A tua vitória;;;;;;[Pausa];;;;;;;;;;Ao ouvir Teu santo nome;;Que era, e é e há de vir;;;;Entrego tudo a Ti;;Elevo minhas mãos;;;;Sei que é simples pra um Rei;;Sei que é simples pra um Rei;;Cantamos aleluia;;;;;;És o pão do faminto, a força do aflito;;Não vou me calar;;;;;;Ooh Ooh Ooh;;Veja os tronos de outros reis;;[Ride] (Tu... Ta... Tu.. .Tu.. Ta...);;;;Honra, glória, força e poder;;;;[Crescente];;;;;;Tudo o que sou;;;;
;;;;;;;;;;;;E o meu coração queimou até que descobriu;;;;;;;;A recompensa do Teu sacrifício;;Poderoso esse nome é;;Queimam de amor (Virada nos Tons);;;;Onde está ó morte;;;;;;Santo de Israel;;[HiHat + Bumbo Expontâneo] (Acentuando o Pam.. .Pam..);;;;;;;;Jesus, todos Te louvam;;Com a criação, eu canto;;;;[Crescente];;Ao Cristo que venceu;;;;Mas não tenho nada além;;Mas não tenho nada além;;O cordeiro venceeeeeeeu (3 compassos + Pausa no 1);;;;;;E nós somos teus pés e tuas mãos;;Meu Deus vivo está;;;;;;;;Dobrados ao chão;;Que a tempestade é Você (Tu.. Tu.. Ta...);;;;Honra, glória, força e poder;;[Ride] (Tu... Ta... Tu... Ta...) (Tu... Ta... Tu.. .Tu.. Ta.. Tu.. (Tu));;Do que o ouro;;;;;;Está em Tuas mãos de amor;;;;[Ride] (Tu.. Tu.. Ta... TaTu.. TaTu.. Ta...)
;;;;;;;;;;;;Que um dia com Tua glória, um dia com Tua glória vale mais que mil, oh;;;;;;;;;;O nome de Jesus;;;;;;Nosso Rei venceu!;;;;;;Messias prometido;;Instrumental;;;;;;;;;;Louvores ao Rei dos reis;;;;Tua bondade me seguirá;;Cordeiro de Deus, morreu por mim;;;;De um coração cantando;;De um coração cantando;;;;;;;;;;Como não Te adorar?;;;;;;;;Até o meu coração se deu;;Chuva forte é Você;;;;;;Vamos adorar, cantar bem alto;;Melhor que a vida é o Teu amor;;;;;;E eu sou Teu, eu sou Teu;;;;Santo
;;;;;;;;;;;;;;;;;;;;[Surdo] (Tu... .Tu.. .Tu.. TuTuTuTuTuTuTa...);;;;[HIHat] (TuTu... Ta... TuTu... Ta...);;;;[Crescente];;;;;;Príncipe da paz;;;;;;;;;;[Pausa];;És tudo para mim e eu Te adorarei;;;;Me seguirá, Senhor;;;;;;Aleluia, aleluia;;Aleluia, aleluia;;[Ride] (Tu.. Tu.. Ta...);;;;;;[Ride] (Tu.. Tu.. Ta.. Tu... TuTu.. Ta...);;Louve ao Senhor, todo o meu ser;;;;;;;;;;Vento forte é Você;;;;[Marcação];;Vamos celebrar, gritar bem alto;;;;;;;;;;;;És incomparável
;;;;;;;;;;;;[Expontaneo];;;;;;;;Tudo que tenho, terás;;[Pausa];;Nós arrumamos a casa;;;;;;;;;;Rei dos reis;;[Pratos + Bumbo] (Acentuando o Pam.. .Pam..);;;;;;;;Há poder no Teu nome;;;;;;;;[Pausa];;;;;;;;Pra sempre exaltado é;;;;;;Tua verdade sempre permanecerá;;;;;;;;;;[Surdo + Aro] (Tu.. .Tu.. ... Ta...);;E o que me faz tremer as pernas;;;;Honra, glória, força e poder;;Deus aqui está entronizado;;[Surdo + Ride] (Bu... TuBu... TuBuTuTu... Ta...);;;;;;[Ride] (TuTuTuTa... TuTa...);;;;És inigualável
;;;;;;;;;;;;Instrumental;;;;;;;;Tudo que sou, Tu terás;;;;Perfumamos ela toda;;;;[Pausa];;;;;;Rei dos reis;;Instrumental;;;;;;;;Jesus, Rei sobre o trono;;[Pausa];;;;[HiHat] (Tu.. .TuTa... Tu.. TuTu.. Ta...);;Mas ressuscitou, Digno é o Senhor;;;;[Pausa];;[Ride] (Tu... Ta... .Tu.. .Tu.. Ta...);;Pra sempre adorado é;;;;;;Do teu amor quem poderá nos separar;;[Surdo + Ride] Refrão;;;;;;;;Eita, tudo se rendeu;;A porta aberta é Você (Tu.. Tu.. Ta...);;;;Honra, glória, força e poder;;No meio dos louvores do Seu povo;;Ah, como espero o dia;;;;;;Eis-me aqui;;;;Abre os meus olhos, Senhor
;;;;;;;;;;;;;;;;;;;;A recompensa do Teu sacrifício;;;;Nós preparamos a mesa;;;;Perdoados;;;;;;;;;;;;;;;;Ao ouvir Teu santo nome;;;;;;Instrumental;;Mas ressuscitou, Digno é o Senhor;;;;Oh, ooh, ooh, ooh;;Aleluia, aleluia;;Pra sempre ele vive;;;;;;(Tempo 4 - Ta Ta Ta Ta) (Pam Pam Pam);;Instrumental;;;;;;;;Quem não louvará?;;Mas a fechada é Você;;;;;;;;Em que verei a face do meu amado;;;;;;Com os braços bem abertos;;;;Mostra quem Tu és e enche o meu coração
;;;;;;;;;;;;[Pausa];;;;;;;;A recompensa do Teu sacrifício;;;;Tome o lugar de honra;;;;Na Cruz nós fomos;;;;;;[Pausa];;[Pausa];;;;;;;;Jesus, todos Te louvam;;;;;;Instrumental;;;;;;[Caixa] (ta.. ta.. ta...);;Aleluia, aleluia;;Ressuscitou, ressuscitou;;;;;;És fiel e pra sempre, teu povo sustenta;;;;;;;;;;Quem não temerá o Rei?;;É tudo sobre Você;;;;[Surdo + Ride] (Bu... .TuBu... Tu.. Bu... TaTaTaTaTa...);;[Ride] (Ta.. Ti.. Ta.. Ti.. Ta.. Ti.. Ta.. Ti..);;Ah, como espero o dia;;;;;;Criador, Redentor;;;;Do amor que faz mudar o mundo
;;;;;;;;;;;;;;;;;;;;;;;;;;;;Resgatados;;;;;;Santo de Israel;;Que se abram os céus;;;;;;;;;;;;;;;;;;;;Oh, ooh, ooh, ooh;;Aleluia, aleluia;;;;;;;;E então o mundo inteiro verá;;[Surdo] (Tu.. .Tu.. .Tu.. Bu.. TaTa.. TuTu(Tu));;;;;;;;;;Eu também vou subir;;;;Honra, glória, força e poder;;No meio dos louvores do Seu povo;;Em que a alegria enfim será completa;;;;;;Tu és o eterno Deus;;;;
;;;;;;;;;;;;;;;;;;;;[Surdo] (Tu... .Tu.. .Tu.. TuTuTuTuTuTuTa...);;;;[HIHat] (TuTu... Ta... TuTu... Ta...);;;;Jesus venceu por nós;;;;;;Messias prometido;;O Teu reino vem;;;;;;;;;;;;;;[Pausa];;;;;;[Caixa] (Acrescenta bumbo);;Aleluia, aleluia;;[Ride] (Tu.. Tu.. Ta...);;;;;;O poder do grande Rei;;Tudo o que tem, Fôlego;;;;;;;;[Surdo + Ride] (Tu.. .Tu.. ... TuTa...);;;;;;Honra, glória, força e poder;;[Crescente];;;;;;;;Tu és o eterno Deus;;;;[Ride] (Tu.. Tu.. Ta... TaTu.. TaTu.. Ta...)
;;;;;;;;;;;;;;;;;;;;Tudo que tenho, terás;;;;Nós arrumamos a casa;;;;Jesus venceu por nós;;;;;;Príncipe da paz;;Nossa fé está no nosso Deus;;;;;;;;;;;;;;;;;;;;Oh, ooh, ooh, ooh;;[Pausa];;Pra sempre exaltado é;;;;;;;;Louve ao Senhor;;;;;;;;Veja os tronos de outros reis;;[Ride] (Tu... TaTu.. .TaTu... TuTu.. Ta...);;;;;;No meio dos louvores do Seu povo;;[Crescente];;;;;;;;;;Santo
;;;;;;;;;;;;;;;;;;;;Tudo que sou, Tu terás;;;;Perfumamos ela toda;;;;;;;;;;Rei dos reis;;;;;;;;;;;;;;;;;;;;;;[Caixa] (Acrescenta pratos);;;;Pra sempre adorado é;;;;;;[Tribal] (Tu.. Tu.. Ta.. Tu... TuTu.. Ta...);;Louve ao Senhor;;;;;;;;Dobrados ao chão;;Eu vou subir o monte;;;;[Crescente];;;;Ah, como espero o dia;;;;;;[Ride] (TuTuTuTa... TuTa...);;;;És incomparável
;;;;;;;;;;;;;;;;;;;;A recompensa do Teu sacrifício;;;;Nós preparamos a mesa;;;;[Pausa];;;;;;Rei dos reis;;[Surdo] (Tu.. .Tu..);;;;;;;;;;;;;;;;;;;;Oh, ooh, ooh, ooh;;[Pausa];;Pra sempre ele vive;;;;;;Tu és a luz que brilha sobre a escuridão;;;;;;;;;;Até o meu coração se deu;;Que muitos desistiram;;;;Honra, glória, força e poder;;[Pausa];;Em que verei a face do meu amado;;;;;;Eis-me aqui;;;;És inigualável
;;;;;;;;;;;;;;;;;;;;;;;;Tome o lugar de honra;;;;Perdoados;;;;;;;;Que se abram os céus;;;;;;;;;;;;;;;;;;;;;;Então vou levantar;;Ressuscitou, ressuscitou;;;;;;Tu és a paz que acalma todo coração;;[Surdo] (Tu.. .Tu.. .Tu.. Bu.. TaTa.. TuTu(Tu));;;;;;;;;;E vou ficar lá;;;;Honra, glória, força e poder;;;;Ah, como espero o dia;;;;;;Com os braços bem abertos;;;;Abre os meus olhos, Senhor
;;;;;;;;;;;;;;;;;;;;[Tribal] (Tu.. Tu.. Ta... .Tu.. .Tu.. Ta...);;;;;;;;Na Cruz nós fomos;;;;;;[Surdo + Ride Expontâneo];;O Teu reino vem;;;;;;;;;;;;;;;;;;;;[Crescente];;As minhas mãos e louvar;;;;;;;;És o pão do faminto, a força do aflito;;Tudo o que tem, Fôlego;;;;;;;;[Surdo + Ride] (Tu.. .Tu... Ta... .Tu.. TuTuTu... Ta...);;Até Te encontrar;;;;;;;;Em que a alegria enfim será completa;;;;;;Criador, Redentor;;;;Mostra quem Tu és e enche o meu coração
;;;;;;;;;;;;;;;;;;;;Não há amor igual, Jesus, Tu és real;;;;[HIHat] (TuTu... Ta... TuTu... Ta...);;;;Resgatados;;;;;;Santo de Israel;;Nossa fé está no nosso Deus;;;;;;;;;;;;;;;;;;;;Ei, meu coração, não se envergonhe;;Pois tudo o que tenho é um;;[Pausa];;;;;;E nós somos teus pés e tuas mãos;;Louve ao Senhor;;;;;;;;Eita, tudo se rendeu;;;;;;[Ride] (Tu.. Tu.. Ta... Tu.. Ta.. Tu... Ta...) (Expontaneo);;;;;;;;;;Tu és o eterno Deus;;;;Do amor que faz mudar o mundo
;;;;;;;;;;;;;;;;;;;;[Ride] (Tu.. Tu.. Ta...);;;;Nós arrumamos a casa;;;;Jesus venceu por nós;;;;;;Messias prometido;;;;;;;;;;;;;;;;;;;;;;Cante essa canção;;Aleluia, aleluia;;;;;;;;[Crescente];;Louve ao Senhor;;;;;;;;Quem não louvará?;;[Ride] (Tu... TaTu.. .TaTu... TuTu.. Ta...);;;;Santo, és incomparável;;;;[Pausa];;;;;;Tu és o eterno Deus;;;;
;;;;;;;;;;;;;;;;;;;;És o meu amigo fiel;;;;Perfumamos ela toda;;;;Jesus venceu por nós;;;;;;Príncipe da paz;;[Surdo] (Tu.. .Tu.. Tu.. .Tu.. Ta...);;;;;;;;;;;;;;;;;;;;Pois sei que há fôlego nesses pulmões;;;;;;;;;;;;;;;;;;;;Quem não temerá o Rei?;;Eu vou entrar na casa;;;;Não há outro como Tu;;;;Maravilhoso;;;;;;;;;;[HiHat Two Hands] (Tu Tu Ta Tu .Ta Tu Ta Ta)
;;;;;;;;;;;;;;;;;;;;Maravilhoso amor, sim, Jesus me salvou;;;;Nós preparamos a mesa;;;;;;;;;;Rei dos reis;;Que se abram os céus;;;;;;;;;;;;;;;;;;;;Vamos, louve ao Senhor;;[Pausa];;;;;;;;[Ride] (Tu.. Tu.. Ta.. Tu... TuTu.. Ta...);;[Surdo] (Tu.. .Tu.. .Tu.. Bu.. TaTa.. TuTu(Tu));;;;;;;;;;E vou fazer morada;;;;Reinas sobre a terra e céu;;;;Admirável;;;;;;[Pausa];;;;Instrumental]
;;;;;;;;;;;;;;;;;;;;És o sacrifício perfeito;;;;Tome o lugar de honra;;;;[Surdo + Ride] ;;;;;;Rei dos reis;;O Teu reino vem;;;;;;;;;;;;;;;;;;;;;;Sei que é simples pra um Rei;;;;;;;;Tua verdade sempre permanecerá;;Tudo o que tem, Fôlego;;;;;;;;[Surdo + Ride]  (Bu... Bu... BuTuTu.. Ta...);;E vou ficar lá;;;;Pra sempre, pra sempre;;;;Tão sublime;;;;;;Eis-me aqui;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;Onde está ó morte;;;;;;;;Nossa fé está no nosso Deus;;;;;;;;;;;;;;;;;;;;[Crescente];;Mas não tenho nada além;;;;;;;;Do teu amor quem poderá nos separar;;Louve ao Senhor;;;;;;;;Importa que Ele cresça;;Até Te encontrar;;;;;;;;Glorioso;;;;;;Com os braços bem abertos;;;;[HiHat Two Hands] (Tu Tu Ta Tu .Ta Tu Ta Ta)
;;;;;;;;;;;;;;;;;;;;[Ride] (Tu.. Tu.. Ta...);;;;[Ride] (TuTu... Ta... TuTu... Ta...);;;;A tua vitória;;;;;;[Surdo + Ride Expontâneo];;;;;;;;;;;;;;;;;;;;;;Ei, meu coração, não se envergonhe;;De um coração cantando;;;;;;;;És fiel e pra sempre, teu povo sustenta;;Louve ao Senhor;;;;;;;;Maior que toda sombra que a gente projetou;;;;;;[Ride] (Tu.. Tu.. Ta... Tu.. Ta.. Tu... Ta...) (Expontaneo);;;;Tua presença ;;;;;;Criador, Redentor;;;;Eu vou construir minha vida em Ti
;;;;;;;;;;;;;;;;;;;;És o sacrifício perfeito;;;;(Reconhecemos quem Tu és);;;;Onde está ó morte;;;;;;Santo de Israel;;[Crescente];;;;;;;;;;;;;;;;;;;;Cante essa canção;;Aleluia, aleluia;;;;;;;;E então o mundo inteiro verá;;;;;;;;;;[Crescente];;[Ride] (Tu... TaTu.. .TaTu... TuTu.. Ta...);;;;Santo, és incomparável;;;;É mais desejável;;;;;;Tu és o eterno Deus;;;;Tu és meu fundamento
;;;;;;;;;;;;;;;;;;;;És o sacrifício perfeito;;;;Tome o lugar de honra;;;;Nosso Rei venceu!;;;;;;Messias prometido;;Que se abram os céus;;;;;;;;;;;;;;;;;;;;Pois sei que há fôlego nesses pulmões;;;;;;;;;;O poder do grande Rei;;[Surdo] (Tu.. .Tu.. .Tu.. Bu.. TaTa.. TuTu(Tu));;;;;;;;Importa que Ele seja;;Eu vou subir o monte;;;;Não há outro como Tu;;;;Do que o ouro;;;;;;Tu és o eterno Deus;;;;Eu vou confiar somente em Ti
;;;;;;;;;;;;;;;;;;;;;;;;(Reconhecemos quem Tu és);;;;;;;;;;Príncipe da paz;;O Teu reino vem;;;;;;;;;;;;;;;;;;;;Vamos, louve ao Senhor;;;;;;;;;;[Pausa];;Tudo o que tem, Fôlego;;;;;;;;O único Senhor;;Que muitos desistiram;;;;Reinas sobre a terra e céu;;;;Melhor que a vida é o Teu amor;;;;;;;;;;Não vou ser abalado
;;;;;;;;;;;;;;;;;;;;[Pausa];;;;Tome o lugar de honra;;;;[Crescente] ;;;;;;Rei dos reis;;Nossa fé está no nosso Deus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Louve ao Senhor;;;;;;;;;;E vou ficar lá;;;;Pra sempre;;;;;;;;;;[Pausa];;;;[Pausa]
;;;;;;;;;;;;;;;;;;;;;;;;;;;;Onde está ó morte;;;;;;Rei dos reis;;[Pausa e volta];;;;;;;;;;;;;;;;;;;;[Ride] (tu... ta... .tu.. .tu.. ta...);;;;;;;;;;;;Louve ao Senhor;;;;;;;;[Ride] (Tu... ... Ta... ... Tu... ... Ta... ...);;Até Te encontrar;;;;;;;;[Pausa];;;;;;Eis-me aqui;;;;
;;;;;;;;;;;;;;;;;;;;;;;;[Ride] (TuTu... Ta... TuTu... Ta...);;;;A tua vitória;;;;;;[Crescente];;;;;;;;;;;;;;;;;;;;;;Oh, ooh, ooh, ooh;;;;;;;;;;;;[Pausa];;;;;;;;Importa que Ele cresça;;;;;;[Crescente];;;;Maravilhoso;;;;;;Com os braços bem abertos;;;;
;;;;;;;;;;;;;;;;;;;;;;;;(Reconhecemos quem Tu és);;;;Onde está ó morte;;;;;;;;[Ride + Bumbo] (Tu... .Ta.. Ta.. Ta.. ...);;;;;;;;;;;;;;;;;;;;Oh, ooh, ooh, ooh;;;;;;;;;;;;;;;;;;;;Maior que toda sombra que a gente projetou;;[Ride] (Tu... TaTu.. .TaTu... TuTu.. Ta...);;;;Santo, és incomparável;;;;Admirável;;;;;;Criador, Redentor;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Tome o lugar de honra;;;;Nosso Rei venceu!;;;;;;[Ride Expontâneo];;Que os céus fechados se abram;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[Crescente];;Eu vou entrar na casa;;;;Não há outro como Tu;;;;Tão sublime;;;;;;Tu és o eterno Deus;;;;
;;;;;;;;;;;;;;;;;;;;;;;;(Reconhecemos quem Tu és);;;;;;;;;;Santo de Israel;;Teu reino venha mover;;;;;;;;;;;;;;;;;;;;[Pausa];;;;;;;;;;;;;;;;;;;;Importa que Ele seja;;E vou fazer morada;;;;Reinas sobre a terra e céu;;;;Glorioso;;;;;;Tu és o eterno Deus;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Tome o lugar de honra;;;;[Ride] (Tu.. Tu.. Ta...) (Bem Forte);;;;;;Messias prometido;;A nossa fé e esperança;;;;;;;;;;;;;;;;;;;;Então vou levantar;;;;;;;;;;;;;;;;;;;;O único Senhor;;E vou ficar lá;;;;Pra sempre, pra sempre;;;;Tua presença;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;Onde está ó morte;;;;;;Príncipe da paz;;Estão em Deus, grande Deus;;;;;;;;;;;;;;;;;;;;As minhas mãos e louvar;;;;;;;;;;;;;;;;;;;;;;Até Te encontrar;;;;;;;;É mais desejável;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;[Ride] (TuTu... Ta... TuTu... Ta...);;;;A tua vitória;;;;;;Rei dos reis;;;;;;;;;;;;;;;;;;;;;;Pois tudo o que tenho é um;;;;;;;;;;;;;;;;;;;;[Ride] (Tu... Ta... Tu... .TuTa...);;;;;;[Pratos];;;;Do que o ouro;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;(Reconhecemos quem Tu és);;;;Onde está ó morte;;;;;;Rei dos reis;;[Ride + Bumbo] (Tu... .Ta.. Ta.. Ta.. ...);;;;;;;;;;;;;;;;;;;;Aleluia, aleluia;;;;;;;;;;;;;;;;;;;;Veja os tronos de outros reis;;[Surdo + Ride] (Bu... .TuBu.. Tu.. Bu... Ta...);;;;Santo, és incomparável;;;;Melhor que a vida é o Teu amor;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Tome o lugar de honra;;;;Nosso Rei venceu!;;;;;;;;Que os céus fechados se abram;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dobrados ao chão;;Mais perto do monte;;;;Não há outro como Tu;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;(Reconhecemos quem Tu és);;;;;;;;;;[Ride Expontâneo];;Teu reino venha mover;;;;;;;;;;;;;;;;;;;;[Pausa];;;;;;;;;;;;;;;;;;;;Até o meu coração se deu;;Mais perto da face;;;;Reinas sobre a terra e céu;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Tome o lugar de honra;;;;[Ride] (Tu.. Tu.. Ta...) (Bem Forte);;;;;;Santo de Israel;;A nossa fé e esperança;;;;;;;;;;;;;;;;;;;;Sei que é simples pra um Rei;;;;;;;;;;;;;;;;;;;;;;Me espanto com o peso da Tua glória;;;;Pra sempre;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;Onde está ó morte;;;;;;Messias prometido;;Estão em Deus, grande Deus;;;;;;;;;;;;;;;;;;;;Mas não tenho nada além;;;;;;;;;;;;;;;;;;;;[Ride] (Tu... Ta... Tu... .TuTa...);;;;;;[Crescente];;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;[Ride] (TuTu... Ta... TuTu... Ta...);;;;A tua vitória;;;;;;Príncipe da paz;;;;;;;;;;;;;;;;;;;;;;De um coração cantando;;;;;;;;;;;;;;;;;;;;Eita, tudo se rendeu;;[Surdo + Ride] (Bu... .TuBu.. Tu.. Bu... Ta...) (Dobra);;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;(Reconhecemos quem Tu és);;;;Onde está ó morte;;;;;;Rei dos reis;;[Ride] (Ta Tu Tu Ta Tu Tu Ta Tu);;;;;;;;;;;;;;;;;;;;Aleluia, aleluia;;;;;;;;;;;;;;;;;;;;Quem não louvará?;;Mais perto da glória;;;;[Pausa];;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Tome o lugar de honra;;;;Nosso Rei venceu!;;;;;;Rei dos reis;;Que os céus fechados se abram;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quem não temerá o Rei?;;É mais perto da morte;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;(Reconhecemos quem Tu és);;;;;;;;;;;;Teu reino venha mover;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;O medo quer me parar;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Tome o lugar de honra;;;;[Pausa];;;;;;[Ride] (Tu.. Tu.. Ta... .TuTu... Ta...);;A nossa fé e esperança;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[Ride] (Tu... Ta... Tu... .TuTa...);;Então me tira o medo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Santo de Israel;;Estão em Deus, grande Deus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Veja os tronos de outros reis;;[Pausa];;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;[Pausa];;;;;;;;;;Messias prometido;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dobrados ao chão;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Príncipe da paz;;[Ride] (Ta Tu Tu Ta Tu Tu Ta Tu);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Até o meu coração se deu;;[Pausa];;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rei dos reis;;Que os céus fechados se abram;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Que me faz dizer;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rei dos reis;;Teu reino venha mover;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[Ride] (Tu... Ta... Tu... .TuTa...);;Moisés, suba em meu lugar (Pam 2x) (Pam Contra);;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A nossa fé e esperança;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Eita, tudo se rendeu;;Me faz entender (Ta 6x);;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[Ride] (Tu.. Tu.. Ta... .TuTu... Ta...);;Estão em Deus, grande Deus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[Pausa];;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Santo de Israel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quem não louvará?;;[Ride] (Tu... Ta... Tu.. .Tu.. Ta...);;;;;;;;;;;;;;;;;;
